url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,price_per_sqm,Price_per_sqm_land
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd40121,vbd40121,328000.0,New,,2.0,87.0,0.0,,1.0,,,Independent,,,,Hot air,Double glass,1.0,,1.0,,1.0,7.0,,,apartment,5030,gembloux,Wallonia,Namur,3770.114942528736,
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/vbd46710,vbd46710,465000.0,Excellent,Immediately,3.0,139.0,0.0,,1.0,,Super equipped,,2.0,1.0,3.0,,Double glass,1.0,2.0,0.0,,1.0,12.0,,0.0,apartment,9000,gent,Flanders,East Flanders,3345.3237410071943,
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37446,vbd37446,365000.0,New,Negotiable,3.0,127.0,0.0,1.0,1.0,,,,1.0,,,Not specified,,0.0,3.0,0.0,,1.0,,320.0,,residence,7000,mons,Wallonia,Hainaut,2874.015748031496,1140.625
https://immovlan.be/en/detail/investment-property/for-sale/3000/leuven/rbu42599,rbu42599,225000.0,,,1.0,16.0,,,,,,,1.0,,,Gas,Double glass,1.0,2.0,,,,,,,investment-property,3000,leuven,Flanders,Flemish Brabant,14062.5,
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu66712,rbu66712,589000.0,New,,3.0,201.0,0.0,1.0,1.0,,,,1.0,,2.0,,,0.0,3.0,1.0,174.0,1.0,17.0,,,residence,2570,duffel,Flanders,Antwerp,2930.3482587064677,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd43494,vbd43494,159000.0,Normal,,1.0,69.0,0.0,,,,,,,1.0,1.0,Gas,,0.0,2.0,0.0,,0.0,,,,apartment,4000,liege,Wallonia,Liege,2304.3478260869565,
https://immovlan.be/en/detail/investment-property/for-sale/4608/warsage/vbd46646,vbd46646,375000.0,,,6.0,,,,,,,,,,,Hot air,,,2.0,,,,,348.0,,investment-property,4608,warsage,Wallonia,Namur,,1077.5862068965516
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd41141,vbd41141,395000.0,New,,2.0,91.0,,,,,,,,,,,,,,0.0,,1.0,13.0,,,apartment,5000,namur,Wallonia,Namur,4340.659340659341,
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu60036,rbu60036,427000.0,New,,3.0,121.0,0.0,,,,Super equipped,,1.0,1.0,2.0,Hot air,Double glass,0.0,3.0,1.0,76.0,1.0,12.0,209.0,0.0,residence,9230,wetteren,Flanders,East Flanders,3528.9256198347107,2043.0622009569379
https://immovlan.be/en/detail/land/for-sale/3140/keerbergen/rbu55825,rbu55825,499000.0,,,,,,,,,,,,,,,,,,,,,,3000.0,,land,3140,keerbergen,Flanders,Flemish Brabant,,166.33333333333334
https://immovlan.be/en/detail/duplex/for-sale/3600/genk/rbu50990,rbu50990,540000.0,Normal,On contract,3.0,226.0,0.0,,1.0,1.0,,,1.0,,2.0,Gas,,0.0,3.0,1.0,,1.0,,,,duplex,3600,genk,Flanders,Limburg,2389.380530973451,
https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu64936,rbu64936,235000.0,To be renovated,On contract,3.0,136.0,0.0,,1.0,,,,,,,Not specified,,0.0,,1.0,40.0,0.0,,,,residence,2640,mortsel,Flanders,Antwerp,1727.9411764705883,
https://immovlan.be/en/detail/apartment/for-sale/4400/flemalle-grande/vbb79375,vbb79375,,New,,1.0,66.0,,,,,Super equipped,,,,1.0,Gas,Double glass,,4.0,0.0,,1.0,,,,apartment,4400,flemalle-grande,Wallonia,Liege,,
https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbu47853,rbu47853,366500.0,,,3.0,131.0,,,1.0,1.0,,,1.0,,2.0,Electricity,Double glass,0.0,3.0,1.0,,0.0,,579.0,,residence,3560,lummen,Flanders,Limburg,2797.709923664122,632.9879101899827
https://immovlan.be/en/detail/residence/for-sale/9920/lovendegem/rbu61529,rbu61529,469000.0,,,3.0,157.0,,1.0,1.0,,,,1.0,,2.0,,,,,1.0,452.0,0.0,,,,residence,9920,lovendegem,Flanders,East Flanders,2987.2611464968154,
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbj18311,rbj18311,575720.0,New,,3.0,159.0,0.0,,1.0,,,,1.0,,,,,,3.0,,,,,447.0,,residence,1745,opwijk,Flanders,Flemish Brabant,3620.880503144654,1287.9642058165548
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37079,vbd37079,545000.0,New,,2.0,91.0,0.0,,1.0,,Super equipped,,1.0,,2.0,Hot air,Double glass,1.0,2.0,1.0,,1.0,14.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,5989.010989010989,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbb42954,vbb42954,391000.0,New,,3.0,126.0,0.0,,,,,,,1.0,1.0,Electricity,,1.0,,0.0,,1.0,16.0,,,apartment,6700,arlon,Wallonia,Luxembourg,3103.1746031746034,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48536,vbd48536,,,,3.0,134.0,0.0,,1.0,,Super equipped,,2.0,,,Gas,Double glass,1.0,4.0,0.0,,1.0,40.0,,0.0,apartment,7100,la-louviere,Wallonia,Hainaut,,
https://immovlan.be/en/detail/chalet/for-sale/4550/villers-le-temple/vbd47096,vbd47096,349000.0,Normal,On contract,2.0,86.0,0.0,1.0,1.0,1.0,Fully equipped,Western kitchen,1.0,1.0,1.0,Electricity,,0.0,4.0,1.0,2100.0,1.0,20.0,2248.0,1.0,chalet,4550,villers-le-temple,Wallonia,Namur,4058.139534883721,155.2491103202847
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd13855,vbd13855,299000.0,Normal,Immediately,3.0,,,1.0,1.0,,,,1.0,,2.0,,,,4.0,1.0,,0.0,,2324.0,,residence,5660,couvin,Wallonia,Namur,,128.65748709122204
https://immovlan.be/en/detail/residence/for-sale/5651/tarcienne/vbd45781,vbd45781,225000.0,Normal,,6.0,,0.0,1.0,1.0,,,,2.0,,,,Double glass,,2.0,1.0,,1.0,,,,residence,5651,tarcienne,Wallonia,Namur,,
https://immovlan.be/en/detail/student-flat/for-sale/9000/gent/rbu67273,rbu67273,220000.0,Excellent,On contract,,36.0,,,,,Fully equipped,Western kitchen,,,,Gas,,1.0,,,,,,,,student-flat,9000,gent,Flanders,East Flanders,6111.111111111111,
https://immovlan.be/en/detail/farmland/for-sale/3650/dilsen-stokkem/rbu51680,rbu51680,25000.0,,On contract,,,,,,,,,,,,,,,,,,,,2280.0,,farmland,3650,dilsen-stokkem,Flanders,Limburg,,10.964912280701755
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbu60649,rbu60649,260000.0,,,2.0,101.0,,,,,,,1.0,,1.0,,,,,0.0,,1.0,,,,apartment,9000,gent,Flanders,East Flanders,2574.2574257425745,
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd44159,vbd44159,145000.0,To be renovated,On contract,3.0,100.0,0.0,1.0,,,,,,,,Not specified,,0.0,3.0,1.0,,0.0,,180.0,,residence,5300,andenne,Wallonia,Namur,1450.0,805.5555555555555
https://immovlan.be/en/detail/apartment/for-sale/8210/zedelgem/rbu62030,rbu62030,309000.0,Normal,,2.0,120.0,0.0,1.0,1.0,1.0,Fully equipped,Western kitchen,1.0,,2.0,Gas,Double glass,1.0,4.0,1.0,84.0,1.0,84.0,,0.0,apartment,8210,zedelgem,Flanders,West Flanders,2575.0,
https://immovlan.be/en/detail/development-site/for-sale/6830/bouillon/vbb87261,vbb87261,75000.0,,,,,,,,,,,,,,,,,,,,,,1019.0,,development-site,6830,bouillon,Wallonia,Luxembourg,,73.60157016683023
https://immovlan.be/en/detail/apartment/for-sale/8630/veurne/rbu65214,rbu65214,468000.0,,,3.0,141.0,,,1.0,,,,2.0,,1.0,,,1.0,,0.0,,1.0,,,,apartment,8630,veurne,Flanders,West Flanders,3319.148936170213,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd40078,vbd40078,237901.0,New,Immediately,1.0,64.0,0.0,,1.0,,,,1.0,,1.0,,,1.0,,0.0,,1.0,7.0,,,apartment,5000,namur,Wallonia,Namur,3717.203125,
https://immovlan.be/en/detail/villa/for-sale/7180/seneffe/vwd15538,vwd15538,410000.0,Normal,Negotiable,4.0,175.0,,1.0,1.0,,Partially equipped,Independent,2.0,,,Fuel oil,Double glass,0.0,4.0,1.0,,1.0,,2667.0,0.0,villa,7180,seneffe,Wallonia,Hainaut,2342.8571428571427,153.7307836520435
https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd28688,vbd28688,440000.0,New,,3.0,114.0,0.0,,,,,,2.0,,2.0,Gas,Double glass,1.0,,0.0,,1.0,28.0,,,apartment,1348,louvain-la-neuve,Wallonia,Walloon Brabant,3859.6491228070176,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48033,vbd48033,515000.0,New,,1.0,80.0,0.0,,1.0,1.0,Super equipped,,1.0,,1.0,Hot air,Double glass,1.0,2.0,1.0,,1.0,14.0,,0.0,apartment,1200,sint-lambrechts-woluwe,Brussels,Brussels,6437.5,
https://immovlan.be/en/detail/villa/for-sale/5360/hamois/vbd38117,vbd38117,355000.0,New,,2.0,93.0,0.0,,,,,,1.0,1.0,2.0,Fuel oil,,0.0,3.0,1.0,,1.0,,,,villa,5360,hamois,Wallonia,Namur,3817.2043010752686,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32588,vbd32588,218000.0,New,,2.0,83.0,,,,,,,,,,,,1.0,2.0,0.0,,1.0,10.0,,,apartment,7000,mons,Wallonia,Hainaut,2626.5060240963853,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu32999,rbu32999,,New,,3.0,131.0,,,1.0,,,,1.0,,,,,,2.0,1.0,14.0,1.0,13.0,131.0,,residence,9300,aalst,Flanders,East Flanders,,
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbu61512,rbu61512,576700.0,,,2.0,90.0,,,,,,,1.0,,1.0,,,,,0.0,,1.0,11.0,,,apartment,8300,knokke-heist,Flanders,West Flanders,6407.777777777777,
https://immovlan.be/en/detail/mixed-building/for-sale/4020/liege/vbd48396,vbd48396,167000.0,To renovate,On contract,4.0,125.0,0.0,,,,Fully equipped,Western kitchen,2.0,2.0,2.0,Gas,Double glass,0.0,2.0,0.0,,0.0,,60.0,0.0,mixed-building,4020,liege,Wallonia,Liege,1336.0,2783.3333333333335
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd29855,vbd29855,975000.0,New,,3.0,144.0,0.0,,1.0,1.0,Super equipped,,3.0,3.0,2.0,Hot air,Double glass,1.0,,0.0,,1.0,34.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,6770.833333333333,
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd47788,vbd47788,560000.0,,On contract,3.0,165.0,0.0,,1.0,1.0,,,2.0,,2.0,Fuel oil,Double glass,0.0,3.0,1.0,1000.0,1.0,75.0,1554.0,0.0,residence,1410,waterloo,Wallonia,Walloon Brabant,3393.939393939394,360.36036036036035
https://immovlan.be/en/detail/apartment/for-sale/1490/court-saint-etienne/vbd29703,vbd29703,279000.0,New,,1.0,66.0,0.0,,,,Super equipped,,1.0,,1.0,,Double glass,1.0,2.0,1.0,23.0,1.0,10.0,,0.0,apartment,1490,court-saint-etienne,Wallonia,Walloon Brabant,4227.272727272727,
https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbu67241,rbu67241,108000.0,Normal,,1.0,38.0,0.0,,,,,,,,,Electricity,Double glass,1.0,,,,1.0,,,,apartment,8660,de-panne,Flanders,West Flanders,2842.1052631578946,
https://immovlan.be/en/detail/farming-site/for-sale/1910/kampenhout/rbu59332,rbu59332,450000.0,,On contract,3.0,,,,,,,,2.0,,2.0,Fuel oil,,0.0,,,,,,6400.0,,farming-site,1910,kampenhout,Flanders,Flemish Brabant,,70.3125
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd47111,vbd47111,445000.0,New,,2.0,111.0,,,1.0,1.0,Super equipped,,1.0,1.0,2.0,Gas,Double glass,1.0,2.0,0.0,,1.0,49.0,,0.0,apartment,1190,vorst,Brussels,Brussels,4009.009009009009,
https://immovlan.be/en/detail/ground-floor/for-sale/9820/merelbeke/rbu66904,rbu66904,585000.0,Excellent,On contract,3.0,149.0,0.0,,1.0,1.0,Super equipped,,1.0,1.0,2.0,Hot air,Double glass,,3.0,1.0,140.0,1.0,30.0,,0.0,ground-floor,9820,merelbeke,Flanders,East Flanders,3926.1744966442952,
https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd46788,vbd46788,298000.0,Excellent,On contract,2.0,98.0,0.0,,,,,,1.0,,1.0,Gas,Double glass,1.0,2.0,,,1.0,4.0,,,apartment,1083,ganshoren,Brussels,Brussels,3040.816326530612,
https://immovlan.be/en/detail/residence/for-sale/6530/thuin/vba96195,vba96195,,,,3.0,168.0,,,1.0,,,,,,,,,,3.0,1.0,,,,555.0,,residence,6530,thuin,Wallonia,Hainaut,,
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbd30399,vbd30399,189000.0,To be renovated,On contract,3.0,168.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,Gas,,0.0,2.0,1.0,,1.0,,275.0,,residence,1480,tubize,Wallonia,Walloon Brabant,1125.0,687.2727272727273
https://immovlan.be/en/detail/apartment/for-sale/1332/genval/rbt37485,rbt37485,995000.0,New,On contract,2.0,235.0,0.0,,1.0,1.0,,,2.0,,3.0,Gas,,0.0,4.0,1.0,1200.0,1.0,39.0,,,apartment,1332,genval,Wallonia,Walloon Brabant,4234.04255319149,
https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu51731,rbu51731,261614.0,New,,1.0,78.0,,,,,,,1.0,,1.0,,Double glass,1.0,2.0,0.0,,1.0,8.0,,,apartment,3800,sint-truiden,Flanders,Limburg,3354.025641025641,
https://immovlan.be/en/detail/apartment/for-sale/1560/hoeilaart/rbu41573,rbu41573,895000.0,Normal,,12.0,444.0,0.0,,1.0,3.0,,,10.0,,5.0,Gas,,0.0,3.0,0.0,,0.0,,,,apartment,1560,hoeilaart,Flanders,Flemish Brabant,2015.7657657657658,
https://immovlan.be/en/detail/land/for-sale/1755/gooik/rbk25118,rbk25118,249000.0,,On contract,,,,,,,,,,,,,,,,,,,,1158.0,,land,1755,gooik,Flanders,Flemish Brabant,,215.0259067357513
https://immovlan.be/en/detail/commercial-building/for-sale/3040/huldenberg/rbu37493,rbu37493,235000.0,New,On contract,,,,,,,,,,,,,,,,,,,,,,commercial-building,3040,huldenberg,Flanders,Flemish Brabant,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd49570,vbd49570,259000.0,,On contract,2.0,175.0,0.0,1.0,1.0,,,,1.0,,,Not specified,,0.0,,0.0,,1.0,,,,residence,7500,tournai,Wallonia,Hainaut,1480.0,
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01939,vbd01939,201500.0,New,,1.0,66.0,0.0,0.0,,,,,,1.0,1.0,Gas,,1.0,4.0,0.0,,1.0,9.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,3053.030303030303,
https://immovlan.be/en/detail/industrial-building/for-sale/2260/westerlo/rbu64690,rbu64690,1747200.0,New,,,,,,,,,,,,,,,,,,,,,1248.0,,industrial-building,2260,westerlo,Flanders,Antwerp,,1400.0
https://immovlan.be/en/detail/apartment/for-sale/3650/dilsen-stokkem/rbu62050,rbu62050,272700.0,,,2.0,95.0,,,1.0,,,,1.0,,,,,,,1.0,29.0,1.0,16.0,,,apartment,3650,dilsen-stokkem,Flanders,Limburg,2870.5263157894738,
https://immovlan.be/en/detail/apartment/for-sale/3700/tongeren/rbu58279,rbu58279,179000.0,New,,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,1.0,5.0,,,apartment,3700,tongeren,Flanders,Limburg,,
https://immovlan.be/en/detail/apartment/for-sale/1430/rebecq/vbd28234,vbd28234,229500.0,New,,2.0,91.0,0.0,,1.0,1.0,,,1.0,,1.0,Gas,Double glass,0.0,2.0,0.0,,1.0,19.0,,0.0,apartment,1430,rebecq,Wallonia,Walloon Brabant,2521.978021978022,
https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd46708,vbd46708,279000.0,To be renovated,,2.0,96.0,,,1.0,1.0,,,1.0,,1.0,Gas,Double glass,0.0,2.0,,,1.0,9.0,,,duplex,1180,ukkel,Brussels,Brussels,2906.25,
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36824,vbd36824,241000.0,New,,2.0,88.0,,,,,,,,,,,,0.0,2.0,0.0,,1.0,16.0,,,apartment,7090,braine-le-comte,Wallonia,Hainaut,2738.6363636363635,
https://immovlan.be/en/detail/villa/for-sale/1950/kraainem/vbd45053,vbd45053,1295000.0,Normal,On contract,9.0,600.0,0.0,1.0,1.0,2.0,Fully equipped,Western kitchen,4.0,3.0,6.0,Fuel oil,Double glass,1.0,4.0,1.0,1600.0,1.0,20.0,1886.0,0.0,villa,1950,kraainem,Flanders,Flemish Brabant,2158.3333333333335,686.6383881230116
https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu61505,rbu61505,435000.0,,,3.0,160.0,,,1.0,,,,1.0,,2.0,,,,,1.0,351.0,0.0,,,,residence,9420,erpe-mere,Flanders,East Flanders,2718.75,
https://immovlan.be/en/detail/ground-floor/for-sale/6700/arlon/vbd11711,vbd11711,310000.0,Excellent,On contract,1.0,71.0,0.0,,1.0,,Super equipped,,1.0,1.0,1.0,Gas,Double glass,1.0,2.0,1.0,27.0,1.0,9.0,,0.0,ground-floor,6700,arlon,Wallonia,Luxembourg,4366.197183098591,
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd49442,vbd49442,276300.0,,,3.0,95.0,0.0,,,,,,1.0,1.0,1.0,,,,2.0,0.0,,1.0,27.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,2908.4210526315787,
https://immovlan.be/en/detail/industrial-building/for-sale/1502/lembeek/rbu67146,rbu67146,460800.0,New,,,,,,,,,,,,,,Double glass,,,,,,,288.0,,industrial-building,1502,lembeek,Flanders,Flemish Brabant,,1600.0
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd35784,vbd35784,499000.0,New,,2.0,104.0,0.0,,1.0,1.0,Super equipped,,1.0,,1.0,,Double glass,1.0,,0.0,,1.0,29.0,,0.0,apartment,1300,wavre,Wallonia,Walloon Brabant,4798.076923076923,
https://immovlan.be/en/detail/residence/for-sale/2340/beerse/rbu62111,rbu62111,489000.0,New,On contract,4.0,212.0,0.0,1.0,1.0,,,,1.0,1.0,2.0,,,0.0,3.0,1.0,,1.0,,364.0,,residence,2340,beerse,Flanders,Antwerp,2306.603773584906,1343.4065934065934
https://immovlan.be/en/detail/land/for-sale/5500/dinant/vbd45614,vbd45614,180000.0,,On contract,,,,,,,,,,,,,,,,,,,,4290.0,,land,5500,dinant,Wallonia,Namur,,41.95804195804196
https://immovlan.be/en/detail/apartment/for-sale/9990/maldegem/rbj24046,rbj24046,315000.0,New,,2.0,71.0,,,1.0,,Fully equipped,,1.0,,1.0,Not specified,,1.0,,1.0,,1.0,,,,apartment,9990,maldegem,Flanders,East Flanders,4436.619718309859,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd19415,vbd19415,251083.0,New,,1.0,70.0,,,,,,,1.0,,1.0,,,,,0.0,,1.0,9.0,,,apartment,4000,liege,Wallonia,Liege,3586.9,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48365,vbd48365,,,,1.0,68.0,0.0,,1.0,,Super equipped,,1.0,,,Gas,Double glass,1.0,4.0,0.0,,1.0,,,0.0,apartment,7100,la-louviere,Wallonia,Hainaut,,
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66776,rbu66776,305900.0,New,Immediately,2.0,92.0,0.0,,,,,,1.0,,1.0,,,1.0,2.0,0.0,,1.0,20.0,,,apartment,2300,turnhout,Flanders,Antwerp,3325.0,
https://immovlan.be/en/detail/villa/for-sale/8790/waregem/rbu63000,rbu63000,449000.0,,Immediately,3.0,160.0,,,1.0,1.0,,,1.0,,2.0,Gas,Double glass,0.0,4.0,1.0,,1.0,47.0,380.0,,villa,8790,waregem,Flanders,West Flanders,2806.25,1181.578947368421
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu66937,rbu66937,465000.0,Excellent,,2.0,102.0,0.0,,1.0,,Super equipped,,1.0,,1.0,Gas,Double glass,1.0,2.0,,,1.0,,,,apartment,2000,antwerp,Flanders,Antwerp,4558.823529411765,
https://immovlan.be/en/detail/industrial-building/for-sale/3630/maasmechelen/rbu56931,rbu56931,250000.0,,,,,,,,,,,,,,,,,,,,,,,,industrial-building,3630,maasmechelen,Flanders,Limburg,,
https://immovlan.be/en/detail/undetermined-property/for-sale/4020/liege/vbd31556,vbd31556,495000.0,New,,0.0,1627.0,,,,,,,,,,Gas,,0.0,,,,,,599.0,,undetermined-property,4020,liege,Wallonia,Liege,304.24093423478797,826.3772954924875
https://immovlan.be/en/detail/apartment/for-sale/8630/veurne/rbu65181,rbu65181,1.0,,,3.0,116.0,,,,,,,,,,,,1.0,,,,,,,,apartment,8630,veurne,Flanders,West Flanders,0.008620689655172414,
https://immovlan.be/en/detail/apartment/for-sale/3740/bilzen/rbh05655,rbh05655,434000.0,New,,2.0,103.0,,,,,,,1.0,,,,,1.0,2.0,0.0,,1.0,12.0,,,apartment,3740,bilzen,Flanders,Limburg,4213.592233009709,
https://immovlan.be/en/detail/villa/for-sale/1460/ittre/vbd48285,vbd48285,1150000.0,Excellent,,4.0,260.0,0.0,,1.0,3.0,Super equipped,,1.0,1.0,2.0,,Double glass,0.0,4.0,1.0,,1.0,50.0,24080.0,0.0,villa,1460,ittre,Wallonia,Walloon Brabant,4423.076923076923,47.75747508305648
https://immovlan.be/en/detail/apartment/for-sale/8480/eernegem/rbs48927,rbs48927,275000.0,New,,2.0,86.0,0.0,,1.0,,Super equipped,,1.0,,1.0,Not specified,,0.0,,0.0,,1.0,,,,apartment,8480,eernegem,Flanders,West Flanders,3197.6744186046512,
https://immovlan.be/en/detail/apartment/for-sale/6640/vaux-sur-sure/vbd47392,vbd47392,229900.0,,On contract,2.0,89.0,0.0,,,,,Independent,1.0,,1.0,,,1.0,,1.0,,1.0,6.0,,0.0,apartment,6640,vaux-sur-sure,Wallonia,Luxembourg,2583.14606741573,
https://immovlan.be/en/detail/residence/for-sale/1367/ramillies/vbd31945,vbd31945,640000.0,Excellent,On contract,4.0,370.0,,,1.0,1.0,Super equipped,,1.0,,2.0,Gas,,0.0,4.0,1.0,1900.0,1.0,,2097.0,,residence,1367,ramillies,Wallonia,Walloon Brabant,1729.7297297297298,305.19790176442535
https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60073,rbu60073,405000.0,New,,3.0,179.0,0.0,,1.0,1.0,Fully equipped,Western kitchen,1.0,,2.0,Hot air,Double glass,0.0,3.0,1.0,,0.0,,390.0,0.0,residence,9800,deinze,Flanders,East Flanders,2262.5698324022346,1038.4615384615386
https://immovlan.be/en/detail/development-site/for-sale/9660/brakel/rbu60228,rbu60228,290000.0,,On contract,,,,,,,,,,,,,,,,,,,,3198.0,,development-site,9660,brakel,Flanders,East Flanders,,90.6816760475297
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc72580,vbc72580,368000.0,New,,2.0,94.0,0.0,,,,Super equipped,,1.0,,1.0,Gas,,1.0,2.0,1.0,,1.0,59.0,,,apartment,6700,arlon,Wallonia,Luxembourg,3914.8936170212764,
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu00535,rbu00535,325000.0,New,On contract,3.0,145.0,0.0,,1.0,,,,1.0,,2.0,,,0.0,3.0,1.0,271.0,0.0,,424.0,,residence,3970,leopoldsburg,Flanders,Limburg,2241.3793103448274,766.5094339622641
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu65866,rbu65866,300000.0,,On contract,5.0,,,,1.0,,,,2.0,,2.0,Fuel oil,,0.0,4.0,1.0,,0.0,,1200.0,,residence,2400,mol,Flanders,Antwerp,,250.0
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01960,vbd01960,218500.0,New,,2.0,75.0,0.0,0.0,,,,,,1.0,1.0,Gas,,1.0,4.0,0.0,,1.0,5.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,2913.3333333333335,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd50023,vbd50023,437250.0,New,,3.0,109.0,0.0,,1.0,1.0,Super equipped,,2.0,1.0,2.0,Hot air,Double glass,1.0,2.0,1.0,,1.0,4.0,,0.0,apartment,1180,ukkel,Brussels,Brussels,4011.467889908257,
https://immovlan.be/en/detail/studio/for-sale/9040/sint-amandsberg/rbu32533,rbu32533,99000.0,To be renovated,,1.0,37.0,,,,,,,1.0,,1.0,Gas,Double glass,1.0,2.0,0.0,,0.0,,,,studio,9040,sint-amandsberg,Flanders,East Flanders,2675.675675675676,
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vwd15123,vwd15123,1500000.0,Excellent,On contract,4.0,645.0,,,1.0,,Super equipped,Western kitchen,4.0,,,Gas,Double glass,,3.0,1.0,1300.0,1.0,120.0,1700.0,1.0,residence,1370,jodoigne,Wallonia,Walloon Brabant,2325.5813953488373,882.3529411764706
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb57594,vbb57594,237000.0,New,,1.0,75.0,0.0,,,,,,1.0,,1.0,Hot air,,1.0,4.0,0.0,,1.0,7.0,,0.0,apartment,5000,namur,Wallonia,Namur,3160.0,
https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43255,vbd43255,390000.0,New,,3.0,116.0,,,,,,,,,,Not specified,,,,1.0,,0.0,,,,apartment,5060,sambreville,Wallonia,Namur,3362.0689655172414,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd40062,vbd40062,335752.0,New,Immediately,2.0,94.0,0.0,,1.0,,,,2.0,,2.0,,,1.0,,0.0,,1.0,8.0,,,apartment,5000,namur,Wallonia,Namur,3571.8297872340427,
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbg12825,rbg12825,334000.0,New,,2.0,104.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,14.0,,,apartment,3500,hasselt,Flanders,Limburg,3211.5384615384614,
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd37221,vbd37221,140000.0,,Immediately,4.0,,0.0,1.0,,,,,1.0,,2.0,Not specified,,0.0,,1.0,,0.0,,152.0,,residence,5660,couvin,Wallonia,Namur,,921.0526315789474
https://immovlan.be/en/detail/apartment/for-sale/9990/maldegem/rbj24061,rbj24061,342000.0,New,,2.0,91.0,,,1.0,,Fully equipped,,1.0,,1.0,Not specified,,1.0,,1.0,,1.0,,,,apartment,9990,maldegem,Flanders,East Flanders,3758.2417582417584,
https://immovlan.be/en/detail/studio/for-sale/4000/liege/vbd19411,vbd19411,179730.0,New,,0.0,45.0,,,,,,,1.0,,1.0,,,,,0.0,,1.0,11.0,,,studio,4000,liege,Wallonia,Liege,3994.0,
