Property ID,Price,State of the property,Number of bedrooms,Livable surface,Garage,Number of garages,Type of heating,Type of glazing,Elevator,Garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,main_type,price_per_sqm,Price_per_sqm_land
vbd48315,275000.0,Normal,2.0,73.0,,,Gas,,0.0,0.0,0.0,,,0.0,apartment,1060,sint-gillis,Brussels,Brussels,apartment,3767.123287671233,
vbd34941,535000.0,New,3.0,127.0,,,,Double glass,1.0,0.0,1.0,62.0,,0.0,apartment,1490,court-saint-etienne,Wallonia,Brabant Walloon,apartment,4212.59842519685,
rbu60049,415000.0,,4.0,206.0,1.0,1.0,,,0.0,1.0,1.0,,340.0,,residence,2870,puurs,Flanders,Antwerp,house,2014.5631067961165,1220.5882352941176
rbu62391,525000.0,Fully renovated,0.0,,1.0,1.0,Gas,Double glass,0.0,,,,975.0,,undetermined-property,9190,stekene,Flanders,East Flanders,undetermined-property,,538.4615384615385
rbu58970,449000.0,,,,1.0,2.0,Fuel oil,Double glass,,,,,,,commercial-building,3630,maasmechelen,Flanders,Limburg,business,,
vwd13955,90000.0,Normal,1.0,20.0,,,Electricity,Double glass,,,1.0,5.0,,,studio,1348,louvain-la-neuve,Wallonia,Brabant Walloon,apartment,4500.0,
vbd43664,392000.0,New,2.0,93.0,,,,,,1.0,1.0,7.0,,,apartment,1140,evere,Brussels,Brussels,apartment,4215.05376344086,
vbd48104,489000.0,New,3.0,170.0,1.0,,Hot air,Double glass,0.0,1.0,1.0,,1288.0,0.0,residence,1300,wavre,Wallonia,Brabant Walloon,house,2876.470588235294,379.6583850931677
vbb45055,260000.0,New,2.0,95.0,1.0,,Gas,,1.0,0.0,1.0,7.0,,0.0,apartment,5100,jambes,Wallonia,Namur,apartment,2736.842105263158,
vbd46208,230500.0,,1.0,75.0,1.0,,,Double glass,1.0,0.0,1.0,6.0,,1.0,apartment,7500,tournai,Wallonia,Hainaut,apartment,3073.3333333333335,
vbc87828,170000.0,Normal,,,,,,,0.0,,,,250.0,,commercial-building,5190,jemeppe-sur-sambre,Wallonia,Namur,business,,680.0
rbu42484,275000.0,Normal,4.0,133.0,1.0,,Gas,,0.0,1.0,1.0,,120.0,,residence,8800,roeselare,Flanders,West Flanders,house,2067.6691729323306,2291.6666666666665
rbu45539,,Excellent,5.0,297.0,1.0,2.0,,,,1.0,1.0,,2416.0,,villa,8000,brugge,Flanders,West Flanders,house,,
vbc04805,259900.0,New,2.0,88.0,,,Gas,Double glass,0.0,0.0,1.0,6.0,,,apartment,6800,libramont-chevigny,Wallonia,Luxembourg,apartment,2953.409090909091,
vbd44649,275000.0,Excellent,2.0,85.0,1.0,1.0,Gas,Double glass,1.0,0.0,1.0,13.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,3235.294117647059,
rbu64397,695000.0,Excellent,3.0,175.0,1.0,1.0,Gas,,0.0,1.0,1.0,,522.0,,residence,1780,wemmel,Flanders,Brabant Flemish,house,3971.4285714285716,1331.4176245210729
vbd38450,695000.0,Normal,2.0,180.0,1.0,1.0,,Double glass,0.0,1.0,1.0,25.0,1570.0,0.0,residence,1325,chaumont-gistoux,Wallonia,Brabant Walloon,house,3861.1111111111113,442.6751592356688
rbu66887,420200.0,New,2.0,110.0,1.0,79.0,,Double glass,1.0,0.0,1.0,25.0,,0.0,apartment,9300,aalst,Flanders,East Flanders,apartment,3820.0,
vbd47577,1995000.0,To be renovated,7.0,750.0,1.0,2.0,,,,1.0,1.0,,2833.0,,residence,1180,ukkel,Brussels,Brussels,house,2660.0,704.2004941757854
rbu42560,1295000.0,Excellent,2.0,68.0,1.0,1.0,,,1.0,1.0,1.0,,,,apartment,8300,knokke,Flanders,West Flanders,apartment,19044.117647058825,
vbd34267,156000.0,New,,13.0,,,Hot air,,1.0,,,,,,student-flat,7000,mons,Wallonia,Hainaut,apartment,12000.0,
vbd49485,203000.0,,1.0,66.0,,,,,,0.0,1.0,9.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,apartment,3075.757575757576,
rbt64197,420000.0,New,3.0,168.0,1.0,1.0,Hot air,Double glass,,1.0,,,236.0,,residence,9200,baasrode,Flanders,East Flanders,house,2500.0,1779.6610169491526
rbu65773,1030000.0,Normal,5.0,308.0,1.0,,Fuel oil,,0.0,1.0,1.0,,2550.0,1.0,villa,9280,lebbeke,Flanders,East Flanders,house,3344.155844155844,403.921568627451
vbc58300,239000.0,New,2.0,97.0,,,Gas,Double glass,1.0,0.0,1.0,10.0,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,2463.917525773196,
vbb81906,105000.0,,,,,,,,,,,,1271.0,,land,5620,florennes,Wallonia,Namur,land,,82.61211644374508
vbd50065,220000.0,New,1.0,62.0,,,Gas,,0.0,0.0,0.0,,,,apartment,6700,arlon,Wallonia,Luxembourg,apartment,3548.3870967741937,
vbd46219,70000.0,To be renovated,1.0,68.0,,,Not specified,,0.0,1.0,1.0,,340.0,,residence,7502,esplechin,Wallonia,Hainaut,house,1029.4117647058824,205.88235294117646
rbu64834,428000.0,,4.0,181.0,,,Gas,Double glass,0.0,1.0,1.0,20.0,215.0,,residence,2310,rijkevorsel,Flanders,Antwerp,house,2364.6408839779006,1990.6976744186047
vbd46640,150000.0,,4.0,,,,Wood,Double glass,,1.0,0.0,,,,residence,7100,trivieres,Wallonia,Hainaut,house,,
